mfcc_4,mfcc_1,mfcc_13,input_ids,mfcc_6,file_path,pitch,intensity,mfcc_9,emotion,attention_mask,mfcc_5,video_path,mfcc_8,mfcc_11,mfcc_2,frame_path,mfcc_7,mfcc_12,mfcc_3,mfcc_10,source
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-01-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-01-12_frame120.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-01-01-12.mp4,,,,extracted_frames/sad/02-01-04-01-01-01-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-01-01-12.mp4,,,,extracted_frames/sad/02-01-04-01-01-01-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-01-01-12.mp4,,,,extracted_frames/sad/02-01-04-01-01-01-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-01-01-12.mp4,,,,extracted_frames/sad/02-01-04-01-01-01-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-02-01-12.mp4,,,,extracted_frames/sad/02-01-04-02-02-01-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-02-01-12.mp4,,,,extracted_frames/sad/02-01-04-02-02-01-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-02-01-12.mp4,,,,extracted_frames/sad/02-01-04-02-02-01-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-02-01-12.mp4,,,,extracted_frames/sad/02-01-04-02-02-01-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-01-02-12.mp4,,,,extracted_frames/sad/01-01-04-01-01-02-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-01-02-12.mp4,,,,extracted_frames/sad/01-01-04-01-01-02-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-01-02-12.mp4,,,,extracted_frames/sad/01-01-04-01-01-02-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-01-02-12.mp4,,,,extracted_frames/sad/01-01-04-01-01-02-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-02-02-12.mp4,,,,extracted_frames/sad/01-01-04-02-02-02-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-02-02-12.mp4,,,,extracted_frames/sad/01-01-04-02-02-02-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-02-02-12.mp4,,,,extracted_frames/sad/01-01-04-02-02-02-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-02-02-12.mp4,,,,extracted_frames/sad/01-01-04-02-02-02-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-02-02-12.mp4,,,,extracted_frames/happy/01-01-03-02-02-02-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-02-02-12.mp4,,,,extracted_frames/happy/01-01-03-02-02-02-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-02-02-12.mp4,,,,extracted_frames/happy/01-01-03-02-02-02-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-02-02-12.mp4,,,,extracted_frames/happy/01-01-03-02-02-02-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-01-02-12.mp4,,,,extracted_frames/happy/01-01-03-01-01-02-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-01-02-12.mp4,,,,extracted_frames/happy/01-01-03-01-01-02-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-01-02-12.mp4,,,,extracted_frames/happy/01-01-03-01-01-02-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-01-02-12.mp4,,,,extracted_frames/happy/01-01-03-01-01-02-12_frame90.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-02-02-12.mp4,,,,extracted_frames/neutral/01-01-01-01-02-02-12_frame0.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-02-02-12.mp4,,,,extracted_frames/neutral/01-01-01-01-02-02-12_frame30.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-02-02-12.mp4,,,,extracted_frames/neutral/01-01-01-01-02-02-12_frame60.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-02-02-12.mp4,,,,extracted_frames/neutral/01-01-01-01-02-02-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-02-01-12.mp4,,,,extracted_frames/happy/02-01-03-02-02-01-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-02-01-12.mp4,,,,extracted_frames/happy/02-01-03-02-02-01-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-02-01-12.mp4,,,,extracted_frames/happy/02-01-03-02-02-01-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-02-01-12.mp4,,,,extracted_frames/happy/02-01-03-02-02-01-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-01-01-12.mp4,,,,extracted_frames/happy/02-01-03-01-01-01-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-01-01-12.mp4,,,,extracted_frames/happy/02-01-03-01-01-01-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-01-01-12.mp4,,,,extracted_frames/happy/02-01-03-01-01-01-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-01-01-12.mp4,,,,extracted_frames/happy/02-01-03-01-01-01-12_frame90.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-02-01-12.mp4,,,,extracted_frames/neutral/02-01-01-01-02-01-12_frame0.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-02-01-12.mp4,,,,extracted_frames/neutral/02-01-01-01-02-01-12_frame30.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-02-01-12.mp4,,,,extracted_frames/neutral/02-01-01-01-02-01-12_frame60.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-02-01-12.mp4,,,,extracted_frames/neutral/02-01-01-01-02-01-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/01-01-03-02-01-01-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/01-01-03-02-01-01-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/01-01-03-02-01-01-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/01-01-03-02-01-01-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-02-01-01-12.mp4,,,,extracted_frames/happy/01-01-03-02-01-01-12_frame120.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-02-01-12.mp4,,,,extracted_frames/happy/01-01-03-01-02-01-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-02-01-12.mp4,,,,extracted_frames/happy/01-01-03-01-02-01-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-02-01-12.mp4,,,,extracted_frames/happy/01-01-03-01-02-01-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-03-01-02-01-12.mp4,,,,extracted_frames/happy/01-01-03-01-02-01-12_frame90.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-01-01-12.mp4,,,,extracted_frames/neutral/01-01-01-01-01-01-12_frame0.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-01-01-12.mp4,,,,extracted_frames/neutral/01-01-01-01-01-01-12_frame30.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-01-01-12.mp4,,,,extracted_frames/neutral/01-01-01-01-01-01-12_frame60.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-01-01-01-01-12.mp4,,,,extracted_frames/neutral/01-01-01-01-01-01-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-02-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-02-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-02-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-02-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-02-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-02-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-02-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-02-12_frame90.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-02-01-02-12.mp4,,,,extracted_frames/happy/02-01-03-02-01-02-12_frame120.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-02-02-12.mp4,,,,extracted_frames/happy/02-01-03-01-02-02-12_frame0.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-02-02-12.mp4,,,,extracted_frames/happy/02-01-03-01-02-02-12_frame30.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-02-02-12.mp4,,,,extracted_frames/happy/02-01-03-01-02-02-12_frame60.jpg,,,,,video
,,,,,,,,,0,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-03-01-02-02-12.mp4,,,,extracted_frames/happy/02-01-03-01-02-02-12_frame90.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-01-02-12.mp4,,,,extracted_frames/neutral/02-01-01-01-01-02-12_frame0.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-01-02-12.mp4,,,,extracted_frames/neutral/02-01-01-01-01-02-12_frame30.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-01-02-12.mp4,,,,extracted_frames/neutral/02-01-01-01-01-02-12_frame60.jpg,,,,,video
,,,,,,,,,2,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-01-01-01-02-12.mp4,,,,extracted_frames/neutral/02-01-01-01-01-02-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-02-02-12.mp4,,,,extracted_frames/sad/02-01-04-01-02-02-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-02-02-12.mp4,,,,extracted_frames/sad/02-01-04-01-02-02-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-02-02-12.mp4,,,,extracted_frames/sad/02-01-04-01-02-02-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-01-02-02-12.mp4,,,,extracted_frames/sad/02-01-04-01-02-02-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-01-02-12.mp4,,,,extracted_frames/sad/02-01-04-02-01-02-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-01-02-12.mp4,,,,extracted_frames/sad/02-01-04-02-01-02-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-01-02-12.mp4,,,,extracted_frames/sad/02-01-04-02-01-02-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/02-01-04-02-01-02-12.mp4,,,,extracted_frames/sad/02-01-04-02-01-02-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-02-01-12.mp4,,,,extracted_frames/sad/01-01-04-01-02-01-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-02-01-12.mp4,,,,extracted_frames/sad/01-01-04-01-02-01-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-02-01-12.mp4,,,,extracted_frames/sad/01-01-04-01-02-01-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-01-02-01-12.mp4,,,,extracted_frames/sad/01-01-04-01-02-01-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-01-01-12.mp4,,,,extracted_frames/sad/01-01-04-02-01-01-12_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-01-01-12.mp4,,,,extracted_frames/sad/01-01-04-02-01-01-12_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-01-01-12.mp4,,,,extracted_frames/sad/01-01-04-02-01-01-12_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_12/Actor_12/01-01-04-02-01-01-12.mp4,,,,extracted_frames/sad/01-01-04-02-01-01-12_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-01-01-02-15.mp4,,,,extracted_frames/sad/02-01-04-01-01-02-15_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-01-01-02-15.mp4,,,,extracted_frames/sad/02-01-04-01-01-02-15_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-01-01-02-15.mp4,,,,extracted_frames/sad/02-01-04-01-01-02-15_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-01-01-02-15.mp4,,,,extracted_frames/sad/02-01-04-01-01-02-15_frame90.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-02-02-02-15.mp4,,,,extracted_frames/sad/02-01-04-02-02-02-15_frame0.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-02-02-02-15.mp4,,,,extracted_frames/sad/02-01-04-02-02-02-15_frame30.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-02-02-02-15.mp4,,,,extracted_frames/sad/02-01-04-02-02-02-15_frame60.jpg,,,,,video
,,,,,,,,,1,,,/Users/robamahmoud/.cache/kagglehub/datasets/adrivg/ravdess-emotional-speech-video/versions/1/RAVDESS dataset/Video_Speech_Actor_15/Actor_15/02-01-04-02-02-02-15.mp4,,,,extracted_frames/sad/02-01-04-02-02-02-15_frame90.jpg,,,,,video
